# Text file exported from ECOMAC v0.266, Fri May 10 13:38:21 2019
#
# method info
Method: "Noname"
Method description: ""
#
# analysis info
SampleID: "Unknown"
Description: ""
Analyst: "Anonymous"
Note: ""
Station: "1"
Injection: "10.5.2019 12:52:48 +0200"
#
# device info
Converter: ORCA2800 (169.254.21.39:10001, type: 002, fw: 100, sn: 7010231)
#
# data plots (count: 1; 3982), marks (count: 0)
Time [min];Signal A [mV]
0,332013363969;215,824900000000
0,333675863969;215,824400000000
0,335342530636;215,824200000000
0,337009197302;215,823200000000
0,338675863969;215,822700000000
0,340342530636;215,822200000000
0,342009197302;215,821000000000
0,343675863969;215,821000000000
0,345342530636;215,820200000000
0,347009197302;215,819500000000
0,348675863969;215,819500000000
0,350342530636;215,819700000000
0,352005030636;215,819500000000
0,353671697302;215,819000000000
0,355338363969;215,818200000000
0,357005030636;215,817700000000
0,358671697302;215,816500000000
0,360338363969;215,815800000000
0,362005030636;215,815500000000
0,363671697302;215,815500000000
0,365338363969;215,815800000000
0,367005030636;215,815300000000
0,368671697302;215,814800000000
0,370334197302;215,814800000000
0,372000863969;215,814000000000
0,373667530636;215,813800000000
0,375334197302;215,812300000000
0,377000863969;215,812300000000
0,378667530636;215,812600000000
0,380334197302;215,812300000000
0,382000863969;215,811600000000
0,383667530636;215,811600000000
0,385334197302;215,811600000000
0,387000863969;215,811600000000
0,388663363969;215,812300000000
0,390330030636;215,811800000000
0,391996697302;215,812100000000
0,393663363969;215,812300000000
0,395330030636;215,811300000000
0,396996697302;215,811100000000
0,398663363969;215,810300000000
0,400330030636;215,809300000000
0,401996697302;215,809800000000
0,403663363969;215,810300000000
0,405330030636;215,809300000000
0,406992530636;215,808400000000
0,408659197302;215,809300000000
0,410325863969;215,810300000000
0,411992530636;215,810100000000
0,413659197302;215,810100000000
0,415325863969;215,810100000000
0,416992530636;215,809800000000
0,418659197302;215,809100000000
0,420325863969;215,809100000000
0,421992530636;215,809600000000
0,423659197302;215,808900000000
0,425321697302;215,808600000000
0,426988363969;215,808400000000
0,428655030636;215,808400000000
0,430321697302;215,808100000000
0,431988363969;215,807600000000
0,433655030636;215,808400000000
0,435321697302;215,807900000000
0,436988363969;215,807400000000
0,438655030636;215,806600000000
0,440321697302;215,806100000000
0,441988363969;215,807100000000
0,443650863969;215,806600000000
0,445317530636;215,805600000000
0,446984197302;215,806100000000
0,448650863969;215,806900000000
0,450317530636;215,806600000000
0,451984197302;215,802200000000
0,453650863969;215,802700000000
0,455317530636;215,805400000000
0,456984197302;215,806100000000
0,458650863969;215,805900000000
0,460313363969;215,806400000000
0,461980030636;215,806100000000
0,463646697302;215,805400000000
0,465313363969;215,804400000000
0,466980030636;215,804200000000
0,468646697302;215,804900000000
0,470313363969;215,804900000000
0,471980030636;215,805100000000
0,473646697302;215,805100000000
0,475313363969;215,804200000000
0,476980030636;215,804700000000
0,478642530636;215,805400000000
0,480309197302;215,804900000000
0,481975863969;215,804700000000
0,483642530636;215,804200000000
0,485309197302;215,803900000000
0,486975863969;215,803700000000
0,488642530636;215,804400000000
0,490309197302;215,804700000000
0,491975863969;215,804200000000
0,493642530636;215,804200000000
0,495309197302;215,804700000000
0,496971697302;215,804900000000
0,498638363969;215,805100000000
0,500305030636;215,805400000000
0,501971697302;215,806400000000
0,503638363969;215,806100000000
0,505305030636;215,805400000000
0,506971697302;215,805600000000
0,508638363969;215,806400000000
0,510305030636;215,806400000000
0,511971697302;215,806600000000
0,513638363969;215,806400000000
0,515300863969;215,806900000000
0,516967530636;215,807400000000
0,518634197302;215,807100000000
0,520300863969;215,807900000000
0,521967530636;215,808400000000
0,523634197302;215,808900000000
0,525300863969;215,809600000000
0,526967530636;215,809600000000
0,528634197302;215,809100000000
0,530300863969;215,808900000000
0,531967530636;215,809800000000
0,533630030636;215,810300000000
0,535296697302;215,809100000000
0,536963363969;215,808900000000
0,538630030636;215,809600000000
0,540296697302;215,810300000000
0,541963363969;215,810300000000
0,543630030636;215,809800000000
0,545296697302;215,810600000000
0,546963363969;215,811800000000
0,548630030636;215,811800000000
0,550296697302;215,812300000000
0,551959197302;215,813000000000
0,553625863969;215,813300000000
0,555292530636;215,812800000000
0,556959197302;215,812800000000
0,558625863969;215,813300000000
0,560292530636;215,813500000000
0,561959197302;215,814300000000
0,563625863969;215,814000000000
0,565292530636;215,814300000000
0,566959197302;215,815000000000
0,568625863969;215,815000000000
0,570288363969;215,815000000000
0,571955030636;215,815500000000
0,573621697302;215,816000000000
0,575288363969;215,816500000000
0,576955030636;215,818000000000
0,578621697302;215,819200000000
0,580288363969;215,819200000000
0,581955030636;215,819500000000
0,583621697302;215,819700000000
0,585288363969;215,820500000000
0,586955030636;215,820500000000
0,588617530636;215,821400000000
0,590284197302;215,822200000000
0,591950863969;215,821900000000
0,593617530636;215,822200000000
0,595284197302;215,823700000000
0,596950863969;215,824700000000
0,598617530636;215,824900000000
0,600284197302;215,825400000000
0,601950863969;215,826100000000
0,603617530636;215,827100000000
0,605284197302;215,828400000000
0,606946697302;215,829600000000
0,608613363969;215,831300000000
0,610280030636;215,832100000000
0,611946697302;215,832600000000
0,613613363969;215,834000000000
0,615280030636;215,834800000000
0,616946697302;215,835800000000
0,618613363969;215,836500000000
0,620280030636;215,837300000000
0,621946697302;215,838200000000
0,623613363969;215,839500000000
0,625275863969;215,841000000000
0,626942530636;215,841700000000
0,628609197302;215,842700000000
0,630275863969;215,843200000000
0,631942530636;215,844200000000
0,633609197302;215,844700000000
0,635275863969;215,845200000000
0,636942530636;215,845900000000
0,638609197302;215,847100000000
0,640275863969;215,847900000000
0,641942530636;215,848900000000
0,643605030636;215,849100000000
0,645271697302;215,850300000000
0,646938363969;215,851100000000
0,648605030636;215,851300000000
0,650271697302;215,851300000000
0,651938363969;215,852100000000
0,653605030636;215,852800000000
0,655271697302;215,853600000000
0,656938363969;215,854300000000
0,658605030636;215,855000000000
0,660271697302;215,856000000000
0,661934197302;215,856800000000
0,663600863969;215,857800000000
0,665267530636;215,858500000000
0,666934197302;215,860200000000
0,668600863969;215,861700000000
0,670267530636;215,861700000000
0,671934197302;215,862900000000
0,673600863969;215,863700000000
0,675267530636;215,863900000000
0,676934197302;215,865400000000
0,678600863969;215,865900000000
0,680263363969;215,866400000000
0,681930030636;215,868100000000
0,683596697302;215,868100000000
0,685263363969;215,868100000000
0,686930030636;215,868900000000
0,688596697302;215,869900000000
0,690263363969;215,870800000000
0,691930030636;215,872300000000
0,693596697302;215,872800000000
0,695263363969;215,873600000000
0,696925863969;215,875000000000
0,698592530636;215,876000000000
0,700259197302;215,877000000000
0,701925863969;215,878300000000
0,703592530636;215,879700000000
0,705259197302;215,880500000000
0,706925863969;215,881200000000
0,708592530636;215,882000000000
0,710259197302;215,883200000000
0,711925863969;215,884400000000
0,713592530636;215,885900000000
0,715255030636;215,886600000000
0,716921697302;215,887100000000
0,718588363969;215,888600000000
0,720255030636;215,889400000000
0,721921697302;215,889400000000
0,723588363969;215,889600000000
0,725255030636;215,890600000000
0,726921697302;215,891600000000
0,728588363969;215,892600000000
0,730255030636;215,893800000000
0,731921697302;215,894300000000
0,733584197302;215,894600000000
0,735250863969;215,895300000000
0,736917530636;215,896800000000
0,738584197302;215,897300000000
0,740250863969;215,898500000000
0,741917530636;215,899500000000
0,743584197302;215,901200000000
0,745250863969;215,902000000000
0,746917530636;215,903700000000
0,748584197302;215,904200000000
0,750250863969;215,903900000000
0,751913363969;215,905200000000
0,753580030636;215,906700000000
0,755246697302;215,907400000000
0,756913363969;215,907100000000
0,758580030636;215,907600000000
0,760246697302;215,909400000000
0,761913363969;215,910600000000
0,763580030636;215,911100000000
0,765246697302;215,906900000000
0,766913363969;215,906400000000
0,768580030636;215,912100000000
0,770242530636;215,914300000000
0,771909197302;215,914800000000
0,773575863969;215,915300000000
0,775242530636;215,915300000000
0,776909197302;215,916800000000
0,778575863969;215,919000000000
0,780242530636;215,921200000000
0,781909197302;215,922200000000
0,783575863969;215,923400000000
0,785242530636;215,924200000000
0,786909197302;215,924900000000
0,788571697302;215,926200000000
0,790238363969;215,926900000000
0,791905030636;215,927900000000
0,793571697302;215,930100000000
0,795238363969;215,930600000000
0,796905030636;215,930900000000
0,798571697302;215,931600000000
0,800238363969;215,932800000000
0,801905030636;215,934300000000
0,803571697302;215,935300000000
0,805238363969;215,936000000000
0,806900863969;215,937000000000
0,808567530636;215,937500000000
0,810234197302;215,938500000000
0,811900863969;215,940000000000
0,813567530636;215,940700000000
0,815234197302;215,942000000000
0,816900863969;215,942500000000
0,818567530636;215,943200000000
0,820234197302;215,944400000000
0,821900863969;215,943900000000
0,823567530636;215,944400000000
0,825230030636;215,945200000000
0,826896697302;215,946400000000
0,828563363969;215,947900000000
0,830230030636;215,949100000000
0,831896697302;215,950100000000
0,833563363969;215,951100000000
0,835230030636;215,952300000000
0,836896697302;215,952300000000
0,838563363969;215,953300000000
0,840230030636;215,954600000000
0,841896697302;215,955600000000
0,843559197302;215,956500000000
0,845225863969;215,957000000000
0,846892530636;215,958300000000
0,848559197302;215,959300000000
0,850225863969;215,960700000000
0,851892530636;215,961500000000
0,853559197302;215,962700000000
0,855225863969;215,963700000000
0,856892530636;215,964200000000
0,858559197302;215,965400000000
0,860225863969;215,966700000000
0,861888363969;215,967400000000
0,863555030636;215,968400000000
0,865221697302;215,969100000000
0,866888363969;215,970400000000
0,868555030636;215,971400000000
0,870221697302;215,971900000000
0,871888363969;215,973100000000
0,873555030636;215,975100000000
0,875221697302;215,975300000000
0,876888363969;215,975300000000
0,878555030636;215,977300000000
0,880217530636;215,978000000000
0,881884197302;215,978800000000
0,883550863969;215,980300000000
0,885217530636;215,980300000000
0,886884197302;215,981000000000
0,888550863969;215,982000000000
0,890217530636;215,983500000000
0,891884197302;215,984500000000
0,893550863969;215,985200000000
0,895217530636;215,986900000000
0,896884197302;215,988400000000
0,898546697302;215,988700000000
0,900213363969;215,989400000000
0,901880030636;215,991100000000
0,903546697302;215,992900000000
0,905213363969;215,992600000000
0,906880030636;215,993600000000
0,908546697302;215,994800000000
0,910213363969;215,996100000000
0,911880030636;215,996800000000
0,913546697302;215,998500000000
0,915209197302;215,999000000000
0,916875863969;215,999300000000
0,918542530636;216,000800000000
0,920209197302;216,001700000000
0,921875863969;216,002200000000
0,923542530636;216,003200000000
0,925209197302;216,004200000000
0,926875863969;216,004000000000
0,928542530636;216,004700000000
0,930209197302;216,005700000000
0,931875863969;216,005900000000
0,933542530636;216,006900000000
0,935205030636;216,008400000000
0,936871697302;216,010600000000
0,938538363969;216,011400000000
0,940205030636;216,012400000000
0,941871697302;216,013100000000
0,943538363969;216,013400000000
0,945205030636;216,014800000000
0,946871697302;216,016300000000
0,948538363969;216,017100000000
0,950205030636;216,017500000000
0,951867530636;216,018300000000
0,953534197302;216,019300000000
0,955200863969;216,019500000000
0,956867530636;216,019500000000
0,958534197302;216,020800000000
0,960200863969;216,021700000000
0,961867530636;216,022500000000
0,963534197302;216,024700000000
0,965200863969;216,024700000000
0,966867530636;216,025500000000
0,968534197302;216,026900000000
0,970196697302;216,028400000000
0,971863363969;216,028700000000
0,973530030636;216,029900000000
0,975196697302;216,030100000000
0,976863363969;216,031100000000
0,978530030636;216,031600000000
0,980196697302;216,033100000000
0,981863363969;216,034600000000
0,983530030636;216,036100000000
0,985196697302;216,037100000000
0,986863363969;216,036800000000
0,988525863969;216,037300000000
0,990192530636;216,038000000000
0,991859197302;216,039500000000
0,993525863969;216,039800000000
0,995192530636;216,040500000000
0,996859197302;216,041800000000
0,998525863969;216,042200000000
1,000192530636;216,042700000000
1,001859197302;216,044000000000
1,003525863969;216,045000000000
1,005192530636;216,045700000000
1,006855030636;216,046700000000
1,008521697302;216,047400000000
1,010188363969;216,048400000000
1,011855030636;216,049200000000
1,013521697302;216,049900000000
1,015188363969;216,050400000000
1,016855030636;216,051600000000
1,018521697302;216,051600000000
1,020188363969;216,052400000000
1,021855030636;216,054100000000
1,023521697302;216,056100000000
1,025184197302;216,056800000000
1,026850863969;216,056300000000
1,028517530636;216,056800000000
1,030184197302;216,057300000000
1,031850863969;216,059300000000
1,033517530636;216,061000000000
1,035184197302;216,061500000000
1,036850863969;216,062300000000
1,038517530636;216,063000000000
1,040184197302;216,063500000000
1,041850863969;216,064200000000
1,043513363969;216,064700000000
1,045180030636;216,065200000000
1,046846697302;216,066000000000
1,048513363969;216,067200000000
1,050180030636;216,067900000000
1,051846697302;216,069200000000
1,053513363969;216,069700000000
1,055180030636;216,069700000000
1,056846697302;216,070600000000
1,058513363969;216,071600000000
1,060180030636;216,071900000000
1,061842530636;216,073100000000
1,063509197302;216,073900000000
1,065175863969;216,074800000000
1,066842530636;216,075800000000
1,068509197302;216,076600000000
1,070175863969;216,075300000000
1,071842530636;216,073600000000
1,073509197302;216,076800000000
1,075175863969;216,077600000000
1,076842530636;216,078600000000
1,078509197302;216,079300000000
1,080171697302;216,079500000000
1,081838363969;216,080000000000
1,083505030636;216,080300000000
1,085171697302;216,081500000000
1,086838363969;216,083200000000
1,088505030636;216,083000000000
1,090171697302;216,084000000000
1,091838363969;216,085200000000
1,093505030636;216,085200000000
1,095171697302;216,086000000000
1,096838363969;216,086000000000
1,098500863969;216,086700000000
1,100167530636;216,087700000000
1,101834197302;216,088400000000
1,103500863969;216,088400000000
1,105167530636;216,089700000000
1,106834197302;216,090900000000
1,108500863969;216,091400000000
1,110167530636;216,092100000000
1,111834197302;216,092900000000
1,113500863969;216,093900000000
1,115167530636;216,094400000000
1,116830030636;216,094600000000
1,118496697302;216,094900000000
1,120163363969;216,096300000000
1,121830030636;216,097800000000
1,123496697302;216,097800000000
1,125163363969;216,097300000000
1,126830030636;216,097800000000
1,128496697302;216,098800000000
1,130163363969;216,099500000000
1,131830030636;216,100000000000
1,133496697302;216,099800000000
1,135159197302;216,100500000000
1,136825863969;216,101000000000
1,138492530636;216,101800000000
1,140159197302;216,103300000000
1,141825863969;216,104000000000
1,143492530636;216,104500000000
1,145159197302;216,105500000000
1,146825863969;216,105500000000
1,148492530636;216,105700000000
1,150159197302;216,106700000000
1,151821697302;216,107500000000
1,153488363969;216,107900000000
1,155155030636;216,108200000000
1,156821697302;216,108700000000
1,158488363969;216,109200000000
1,160155030636;216,109200000000
1,161821697302;216,109900000000
1,163488363969;216,110900000000
1,165155030636;216,111900000000
1,166821697302;216,112600000000
1,168488363969;216,112900000000
1,170150863969;216,113600000000
1,171817530636;216,113900000000
1,173484197302;216,114600000000
1,175150863969;216,114100000000
1,176817530636;216,114600000000
1,178484197302;216,116100000000
1,180150863969;216,117100000000
1,181817530636;216,117600000000
1,183484197302;216,118100000000
1,185150863969;216,118300000000
1,186817530636;216,118600000000
1,188480030636;216,118800000000
1,190146697302;216,119100000000
1,191813363969;216,119800000000
1,193480030636;216,121000000000
1,195146697302;216,122300000000
1,196813363969;216,122800000000
1,198480030636;216,123000000000
1,200146697302;216,123500000000
1,201813363969;216,123500000000
1,203480030636;216,124200000000
1,205146697302;216,125200000000
1,206809197302;216,125700000000
1,208475863969;216,125500000000
1,210142530636;216,125500000000
1,211809197302;216,126000000000
1,213475863969;216,126200000000
1,215142530636;216,126000000000
1,216809197302;216,126500000000
1,218475863969;216,126700000000
1,220142530636;216,126700000000
1,221809197302;216,127200000000
1,223475863969;216,128200000000
1,225138363969;216,127700000000
1,226805030636;216,127000000000
1,228471697302;216,128200000000
1,230138363969;216,129900000000
1,231805030636;216,130700000000
1,233471697302;216,130400000000
1,235138363969;216,130400000000
1,236805030636;216,131400000000
1,238471697302;216,131900000000
1,240138363969;216,131900000000
1,241805030636;216,132100000000
1,243467530636;216,132400000000
1,245134197302;216,131900000000
1,246800863969;216,132100000000
1,248467530636;216,132900000000
1,250134197302;216,132900000000
1,251800863969;216,134400000000
1,253467530636;216,134400000000
1,255134197302;216,134600000000
1,256800863969;216,135400000000
1,258467530636;216,135900000000
1,260134197302;216,136800000000
1,261796697302;216,137800000000
1,263463363969;216,137800000000
1,265130030636;216,137800000000
1,266796697302;216,138800000000
1,268463363969;216,137800000000
1,270130030636;216,138100000000
1,271796697302;216,138800000000
1,273463363969;216,138100000000
1,275130030636;216,139300000000
1,276796697302;216,140800000000
1,278463363969;216,141500000000
1,280125863969;216,141500000000
1,281792530636;216,141300000000
1,283459197302;216,141500000000
1,285125863969;216,141800000000
1,286792530636;216,141800000000
1,288459197302;216,142500000000
1,290125863969;216,143300000000
1,291792530636;216,144000000000
1,293459197302;216,144500000000
1,295125863969;216,145200000000
1,296792530636;216,145200000000
1,298455030636;216,146200000000
1,300121697302;216,146200000000
1,301788363969;216,146700000000
1,303455030636;216,147200000000
1,305121697302;216,148000000000
1,306788363969;216,149200000000
1,308455030636;216,149400000000
1,310121697302;216,150200000000
1,311788363969;216,150400000000
1,313455030636;216,150400000000
1,315121697302;216,150700000000
1,316784197302;216,151400000000
1,318450863969;216,151900000000
1,320117530636;216,153100000000
1,321784197302;216,153400000000
1,323450863969;216,153600000000
1,325117530636;216,155100000000
1,326784197302;216,155600000000
1,328450863969;216,155900000000
1,330117530636;216,156600000000
1,331784197302;216,158100000000
1,333450863969;216,158800000000
1,335113363969;216,158600000000
1,336780030636;216,159300000000
1,338446697302;216,160300000000
1,340113363969;216,160800000000
1,341780030636;216,160800000000
1,343446697302;216,161000000000
1,345113363969;216,161000000000
1,346780030636;216,162000000000
1,348446697302;216,162800000000
1,350113363969;216,163500000000
1,351775863969;216,163500000000
1,353442530636;216,163500000000
1,355109197302;216,164300000000
1,356775863969;216,164500000000
1,358442530636;216,164500000000
1,360109197302;216,165000000000
1,361775863969;216,166000000000
1,363442530636;216,166700000000
1,365109197302;216,168200000000
1,366775863969;216,168500000000
1,368442530636;216,168500000000
1,370109197302;216,168900000000
1,371771697302;216,169200000000
1,373438363969;216,169900000000
1,375105030636;216,170700000000
1,376771697302;216,170700000000
1,378438363969;216,170900000000
1,380105030636;216,172200000000
1,381771697302;216,172700000000
1,383438363969;216,172200000000
1,385105030636;216,171400000000
1,386771697302;216,172700000000
1,388438363969;216,173100000000
1,390100863969;216,173600000000
1,391767530636;216,174100000000
1,393434197302;216,175400000000
1,395100863969;216,176100000000
1,396767530636;216,176600000000
1,398434197302;216,176600000000
1,400100863969;216,178100000000
1,401767530636;216,179100000000
1,403434197302;216,178600000000
1,405100863969;216,177800000000
1,406763363969;216,178600000000
1,408430030636;216,179600000000
1,410096697302;216,179300000000
1,411763363969;216,179800000000
1,413430030636;216,180800000000
1,415096697302;216,181800000000
1,416763363969;216,182500000000
1,418430030636;216,182800000000
1,420096697302;216,183000000000
1,421763363969;216,183300000000
1,423430030636;216,183300000000
1,425092530636;216,183800000000
1,426759197302;216,184300000000
1,428425863969;216,185000000000
1,430092530636;216,186000000000
1,431759197302;216,185700000000
1,433425863969;216,186500000000
1,435092530636;216,187500000000
1,436759197302;216,188500000000
1,438425863969;216,188500000000
1,440092530636;216,188200000000
1,441759197302;216,189200000000
1,443421697302;216,190400000000
1,445088363969;216,190400000000
1,446755030636;216,190700000000
1,448421697302;216,191700000000
1,450088363969;216,192400000000
1,451755030636;216,192400000000
1,453421697302;216,193900000000
1,455088363969;216,193600000000
1,456755030636;216,194100000000
1,458421697302;216,194900000000
1,460088363969;216,195600000000
1,461750863969;216,196100000000
1,463417530636;216,196900000000
1,465084197302;216,197100000000
1,466750863969;216,196900000000
1,468417530636;216,197400000000
1,470084197302;216,198600000000
1,471750863969;216,199800000000
1,473417530636;216,200600000000
1,475084197302;216,201500000000
1,476750863969;216,201800000000
1,478417530636;216,202000000000
1,480080030636;216,202500000000
1,481746697302;216,202000000000
1,483413363969;216,203000000000
1,485080030636;216,204800000000
1,486746697302;216,205000000000
1,488413363969;216,204000000000
1,490080030636;216,204300000000
1,491746697302;216,205500000000
1,493413363969;216,206500000000
1,495080030636;216,207200000000
1,496746697302;216,207000000000
1,498409197302;216,207500000000
1,500075863969;216,207700000000
1,501742530636;216,208700000000
1,503409197302;216,210700000000
1,505075863969;216,211400000000
1,506742530636;216,211400000000
1,508409197302;216,211700000000
1,510075863969;216,211900000000
1,511742530636;216,212900000000
1,513409197302;216,213700000000
1,515075863969;216,214400000000
1,516738363969;216,214400000000
1,518405030636;216,214400000000
1,520071697302;216,215400000000
1,521738363969;216,216900000000
1,523405030636;216,217600000000
1,525071697302;216,217100000000
1,526738363969;216,218100000000
1,528405030636;216,218800000000
1,530071697302;216,219100000000
1,531738363969;216,220100000000
1,533405030636;216,220800000000
1,535067530636;216,221600000000
1,536734197302;216,222000000000
1,538400863969;216,222800000000
1,540067530636;216,223800000000
1,541734197302;216,225000000000
1,543400863969;216,226000000000
1,545067530636;216,225800000000
1,546734197302;216,226700000000
1,548400863969;216,227500000000
1,550067530636;216,227700000000
1,551734197302;216,228500000000
1,553396697302;216,228700000000
1,555063363969;216,230000000000
1,556730030636;216,230700000000
1,558396697302;216,231400000000
1,560063363969;216,232200000000
1,561730030636;216,232200000000
1,563396697302;216,232200000000
1,565063363969;216,233900000000
1,566730030636;216,235100000000
1,568396697302;216,235900000000
1,570063363969;216,236400000000
1,571725863969;216,236900000000
1,573392530636;216,236400000000
1,575059197302;216,237100000000
1,576725863969;216,237900000000
1,578392530636;216,238800000000
1,580059197302;216,239100000000
1,581725863969;216,239600000000
1,583392530636;216,240800000000
1,585059197302;216,241600000000
1,586725863969;216,242100000000
1,588388363969;216,242300000000
1,590055030636;216,243300000000
1,591721697302;216,244300000000
1,593388363969;216,244800000000
1,595055030636;216,245800000000
1,596721697302;216,246300000000
1,598388363969;216,246300000000
1,600055030636;216,246700000000
1,601721697302;216,248000000000
1,603388363969;216,248500000000
1,605055030636;216,249700000000
1,606717530636;216,250900000000
1,608384197302;216,252200000000
1,610050863969;216,253400000000
1,611717530636;216,254700000000
